Hardware Issues,Monitor not turning on
Hardware Issues,Monitor display issue.
Hardware Issues,I had requested for open port access its configured but there is no cable fixed kindly provide us for the same
Hardware Issues,Unable to connect External monitor to Laptop.
Hardware Issues,Dock station not working
Login issues,Laptop frequently getting locked BO. 06.N.093
Hardware Issues,Unable to connect external monitor.
Lost Accessories,Need Adapter to connect VGA and Power cable
Hardware Issues,Monitor is not working properly unable to swap with monitor.
Login issues,User can not login the system.
Hardware Issues,Monitor display issue.
Hardware Issues,System Display blur
IP Phone,Keyboard required and also landline need to be connected
Hardware Issues,No Power supply at desk (B0.06.S.776)
Application Issues,Unable to attend skype call using earphone
Hardware Issues,Laptop Monitor issue screen flickering
Hardware Issues,Needed 2 hdmi cables for my monitor
Hardware Issues,Unable to connect to the Vodafone data card.
Hosted Applications,KPMG EXTEND - Adding user to the Active Directory. (with in US Audit VDI)
Application Issues,Skype Audio
Operating System,Unable to paste the copied data. Error: No print data.
Application Issues,Unable to access Azure portal environment
Application Issues,Unable to Sync mails on hand held device.
Application Issues,Unable to upload docs/data file to my application
Application Issues,No Internet in browser error
Hosted Applications,"I am not able to fill timesheets in Sync , I do have the access but when I click on Time entry it redirects me to the SAP fiori page"
Application Issues,Unable to access Delivery backbone.
Application Issues,Internet Explorer is not working.
Application Issues,User is unable to login to jira page getting error kpmg login page and authentication failed.
Hardware Issues,Laptop is getting heated up frequently.
Hardware Issues,Monitor is not working
Hardware Issues,Display port to VGI adaptor not working
Hosted Applications,VDI Skype video call is not working
Hardware Issues,Docking Station Not Working. Pls rectify this asap
Network Issues,Airtel Datacard not working
Network Issues,"Data card is not working. 2nd floor, 399."
Network Issues,LAN PORTS NOT WORKING
Hardware Issues,Unable to connect monitor to system BO.05.S.601
Hardware Issues,Replace the Monitor
Hosted Applications,Unable to login US citrix and error: can not start desktop. BO.03.642
Hardware Issues,"Battery issue, need replacement of it and it is HP."
Application Issues,Mike is not working
Hardware Issues,Require Mouse
Application Issues,I recently changed from GDC to KRC and now I see most of the excel sheets I download from KPMG portals are 'protected' with password. Please help unlo
Application Issues,Unable to access any sites outside KPMG network.
Application Issues,Issue with Outlook
Hardware Issues,Landline phone not working says Network Unavailable
Application Issues,Unable to authenticate to JIRA.
Operating System,Headphone is not working
Application Issues,User is unable to open the below link.
Hardware Issues,"Seat No.555, South Wing. 5th Floor. One monitor is not getting the signal.. Resolve soon"
Network Issues,Getting error message while using Vodafone Connect.
Network Issues,Hi Team Airtel Data card not working. Please have a look on it. Thanks Lokesh
Hardware Issues,Need VGA cable for second monitor
Hardware Issues,Additional monitor is not working display issue; BO.05.S.799
IP Phone,
Hardware Issues,I need a DP connector to work on dual monitor.
Hardware Issues,monitor display isssue
Application Issues,Unable to connect to client Citrix.
Application Issues,Color printout is coming black and white
Operating System,Laptop not turning ON.
Application Issues,Adobe Acrobat DC - Asking for login ID
Hardware Issues,Laptop is not charging.
Application Issues,Unable to access email in mobile using Mobile Iron app.
Operating System,System suddenly shut down and NETIO.SYS issue
Hardware Issues,IP Phone not turning ON.
Operating System,Unable to login to system trust relationship error. BO.04.179
Operating System,Microphone is not working
Operating System,Monitors are not working and its Display issue getting blur.
Application Issues,Unable to open below link: https://rea.msvcs.kworld.kpmg.com/gqt/Entry/QuestionnaireEntry.aspx?QuestionnaireId=82910
Application Issues,Outlook not opening
Application Issues,Facing Java block for the some of the URLs.
Hardware Issues,not able to login to my additional desktop
Application Issues,Unable to access the VNX location <\\usmdcvdi007.us.kworld.kpmg.com\KGS_Advisory\KGS_Data\RC\2019>
Hardware Issues,LAN is not working
Application Issues,Not able to access websites
Application Issues,Need to Install font
Operating System,JPEG format is not working.
Operating System,"System not performing well, Now Outlook issue"
Hardware Issues,System - very slow in performance
Hardware Issues,User both the additional monitors are not working.
Operating System,Unable to login to System.
Hardware Issues,My additional monitors are not working. Not even turned on. I guess some connection problem.
Hardware Issues,I need a VGA to USB converter to connect Monitor with the system.
Network Issues,data card issue
Hardware Issues,Issue with the audio
Hardware Issues,Facing screen resolution issue.
Hardware Issues,My Dock Station still not working. Both monitors are not getting on. Please help me.
Hardware Issues,System very slow
Application Issues,Sync is not working.
Application Issues,"Chrome is showing a message "" Your connection is not private"" error for localhost."
Hardware Issues,laptop getting always and restarting frequently. issue with system performance. BO.05.N.138
Operating System,Need to install the required certificates for spectrum tool I'm unable to access the tool
Application Issues,Issue with Created Graphic addin in PowerPoint.
Hosted Applications,Unable to log in to any of the US websites
Network Issues,Dongle deactivated inspite of sending verification mail when asked for.
Hosted Applications,Unable to open excel in citrix.
Application Issues,Unable to open a particular world file.
Application Issues,Unable to access any of the Zip files.
Application Issues,"Please could you provide me the printer access for the below mentioned printer machine. Printer ID:""BlrOne-05-Internet Kiosk Side-C0"""
Hardware Issues,BO.05.S.830. Unable to connect extend the screen cable's issue.
Application Issues,User is facing account issue with excel.
Application Issues,unable to connect to Cisco - KGS_BCPVPN_Bangalore
Hardware Issues,display issue on additional monitor
Hardware Issues,additional monitor display issue. BO.01 st floor salovardali meeting room.
Hardware Issues,User requesting for dock station setup.
Hardware Issues,HDMI cable request.
Application Issues,Unable to login the learning assignment
Network Issues,Vodafone network issue
Application Issues,Exit Clearance is not working
Hosted Applications,VDI is not working due to net connection problem.
Application Issues,Unable to access the support central.page can not be reached error. BO.03.N.279
Application Issues,Unable to access link
Application Issues,Excel issue
Hosted Applications,User facing an issue in accessing Vortex inside the US Citrix Server. user requesting to kill session on the particular application.
Application Issues,Cannot print documents from Kiosk machine
Hosted Applications,Unable upload documents Restricting
Application Issues,Unable to upload files for the below link: https://graphicpkg.auditboardapp.com/sh/cycles/controls/112
Hardware Issues,MUFG Lab system not working and to move monitors to different place.
Hosted Applications,VMware Horizon Client connection Issue
Application Issues,Not able to take print
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Operating System,Alert: No backup for last 7 days Type: Job Management - Data Protection
Application Issues,Unable to connect the Cisco BO.03 CG lab
Application Issues,Unable to access a US Link.
Application Issues,Unable to upload files in webpage.
Operating System,Unable to connect to MUFG Client Citrix.
Hardware Issues,Need Power and VGA cable to Monitor
Application Issues,i am not able to connect to Https://kcentralint.us.kpmg.com/Advisory/Dynamics365FandO/KPMG Documents KPMG US sharepoint site.
Hardware Issues,System is very slow when the adobe suit for long time.
Application Issues,Oracle Hyperion Financial Reporting Studio doesn't work and throws an error.
Application Issues,Outlook issues regarding Read receipt
Hosted Applications,vdi not working
Application Issues,Excel addon performance issue.
Hardware Issues,Display issue on additional monitor. BO.04. Morgan Stanley ODC.
Application Issues,Acrobat Reader Error
Application Issues,Installed BIP isn't working
Application Issues,Remote desktop issue
Application Issues,Unable to connect Cisco Any connect..
Application Issues,Video in Oracle training subscription not playing in chrome browser
Application Issues,Unable to authenticate to Adobe CC.
Application Issues,Unable to take print from Kiosk Desk
Hosted Applications,Unable to access some URL . Error: Cant reach the page.
Hardware Issues,user cant able to login account by using laptop
Network Issues,User requesting for data card replacement.
Application Issues,unable to access internal python package site
Application Issues,Chrome throwing exception when using selenium for automation.
Network Issues,Unable to connect internet via Airtel data card
Hardware Issues,Internet is not working in CG lab.
Operating System,Not able to clone KPMG Bit bucket repository via VSCode.
Hosted Applications,Print Screen Button in my system is not working
Application Issues,Unable to access KPMG Home page.
Application Issues,Unable to take the print at kiosk printer's both color and mono. BO.05 th floor
Application Issues,Python got installed but pip command not working. BO.02.217
Application Issues,TLS Needs to be deployed for MUFG Lab. Please see email from Lalitha S. Raising an incident accordingly.
Hosted Applications,Skype audio call is not working properly in my Local machine.
Hardware Issues,"Hi Team, Currently I do not hold a laptop mouse, may be I lost I guess since it issued in 2016. Hence pls need a mouse which is very much required fo"
Hardware Issues,Dongle is not working. Showing network connectivity issue.
Hardware Issues,Request for New Laptop Charger
Operating System,Headphone is not working
Application Issues,KGS email not working on mobile (in Mobile iron App)
Application Issues,Not able to Log in to Coursera through local desktop
Application Issues,At printer room system getting blocked error while taking print. BO.06.th floor
Operating System,Need help with Telekonnector issue
Application Issues,Getting Java Error
Hosted Applications,Not able to login to UK VDI
Login issues,User account got locked. Assign this ticket to me(in-fmthejeshm@kpmg.com)
Application Issues,VNX share drive is not working
Hardware Issues,Blue Screen Error
Login issues,Login issue
Login issues,User account got locked
Application Issues,Not able to give print
Hosted Applications,UK VDI Login Issue
Operating System,Not able to open US SYNC portal
Hosted Applications,Unable to login to UK VDI.
Hosted Applications,All the emails has to copied from old ID to new ID. Bangalore Two
Hosted Applications,Not able to login to UK VDI. Bangalore Two
Login issues,User account got locked
Hosted Applications,Unable to login to UK VDI.
Hosted Applications,Not able to login to Vdi
Hardware Issues,Requested to replace RJ 45 connector need to be replace.
Application Issues,error occur while opening my PD for uploading goal setting
